tahun,provinsi,komoditas,supply_ton,demand_ton,gap_ton,mapping_type,data_quality,forecast_supported,optimizer_mode,supply_index,demand_index
2024,Sumatera Utara,Telur Ayam Ras,555242.6,,,exact,partial_supply,True,supply_only,0.2736607965799416,
2025,Aceh,Telur Ayam Ras,1562.44,,,exact,partial_supply,True,supply_only,0.0006943466208404471,
2025,Bali,Telur Ayam Ras,227785.24,,,exact,partial_supply,True,supply_only,0.11222305773775629,
2025,Banten,Telur Ayam Ras,314790.62,,,exact,partial_supply,True,supply_only,0.15511704495583287,
2025,Bengkulu,Telur Ayam Ras,8051.44,,,exact,partial_supply,True,supply_only,0.003893448596581473,
2025,DI Yogyakarta,Telur Ayam Ras,112775.76,,,exact,partial_supply,True,supply_only,0.055522941433711295,
2025,Gorontalo,Telur Ayam Ras,7129.59,,,exact,partial_supply,True,supply_only,0.003438972998440486,
2025,Jambi,Telur Ayam Ras,39084.13,,,exact,partial_supply,True,supply_only,0.019192684209396817,
2025,Jawa Barat,Telur Ayam Ras,714346.9,,,exact,partial_supply,True,supply_only,0.3520998288620949,
2025,Jawa Tengah,Telur Ayam Ras,812197.86,,,exact,partial_supply,True,supply_only,0.4003407287641069,
2025,Jawa Timur,Telur Ayam Ras,2028535.77,,,exact,partial_supply,True,supply_only,1.0,
2025,Kalimantan Barat,Telur Ayam Ras,92218.09,,,exact,partial_supply,True,supply_only,0.04538793099856998,
2025,Kalimantan Selatan,Telur Ayam Ras,114010.26,,,exact,partial_supply,True,supply_only,0.0561315546852219,
2025,Kalimantan Tengah,Telur Ayam Ras,5063.44,,,exact,partial_supply,True,supply_only,0.002420353095962859,
2025,Kalimantan Timur,Telur Ayam Ras,34771.29,,,exact,partial_supply,True,supply_only,0.01706643748955479,
2025,Kalimantan Utara,Telur Ayam Ras,1744.54,,,exact,partial_supply,True,supply_only,0.0007841226217315614,
2025,Kepulauan Bangka Belitung,Telur Ayam Ras,10875.07,,,exact,partial_supply,True,supply_only,0.005285509054550594,
2025,Kepulauan Riau,Telur Ayam Ras,19453.87,,,exact,partial_supply,True,supply_only,0.009514890473796566,
2025,Lampung,Telur Ayam Ras,220029.48,,,exact,partial_supply,True,supply_only,0.10839943820633802,
2025,Maluku,Telur Ayam Ras,1590.28,,,exact,partial_supply,True,supply_only,0.0007080718479948052,
2025,Maluku Utara,Telur Ayam Ras,154.04,,,exact,partial_supply,True,supply_only,0.0,
2025,Nusa Tenggara Barat,Telur Ayam Ras,46005.67,,,exact,partial_supply,True,supply_only,0.02260503006995631,
2025,Nusa Tenggara Timur,Telur Ayam Ras,4452.4,,,exact,partial_supply,True,supply_only,0.002119108024109446,
2025,Papua,Telur Ayam Ras,3593.82,,,exact,partial_supply,True,supply_only,0.0016958247794905943,
2025,Papua Barat,Telur Ayam Ras,1096.2,,,exact,partial_supply,True,supply_only,0.00046448850631286256,
2025,Papua Barat Daya,Telur Ayam Ras,3332.53,,,exact,partial_supply,True,supply_only,0.0015670078038022954,
2025,Papua Pegunungan,Telur Ayam Ras,552.87,,,exact,partial_supply,True,supply_only,0.00019662472507085737,
2025,Papua Selatan,Telur Ayam Ras,4143.8,,,exact,partial_supply,True,supply_only,0.001966967036328019,
2025,Papua Tengah,Telur Ayam Ras,4847.94,,,exact,partial_supply,True,supply_only,0.002314110766517306,
2025,Riau,Telur Ayam Ras,5395.26,,,exact,partial_supply,True,supply_only,0.0025839416331165633,
2025,Sulawesi Barat,Telur Ayam Ras,3104.72,,,exact,partial_supply,True,supply_only,0.0014546965969763491,
2025,Sulawesi Selatan,Telur Ayam Ras,249111.9,,,exact,partial_supply,True,supply_only,0.12273718320269035,
2025,Sulawesi Tengah,Telur Ayam Ras,23812.16,,,exact,partial_supply,True,supply_only,0.011663544218572705,
2025,Sulawesi Tenggara,Telur Ayam Ras,3629.15,,,exact,partial_supply,True,supply_only,0.0017132426054734778,
2025,Sulawesi Utara,Telur Ayam Ras,36026.23,,,exact,partial_supply,True,supply_only,0.01768512773973763,
2025,Sumatera Barat,Telur Ayam Ras,347104.6,,,exact,partial_supply,True,supply_only,0.17104796147025048,
2025,Sumatera Selatan,Telur Ayam Ras,226040.08,,,exact,partial_supply,True,supply_only,0.1113626871407484,
2025,Sumatera Utara,Telur Ayam Ras,585125.4,,,exact,partial_supply,True,supply_only,0.28839313199690475,
2021,Aceh,Cabai Merah Keriting,54071.200000000004,,,exact,partial_supply,True,supply_only,0.24385716001483893,0.5
2021,Banten,Cabai Merah Keriting,4292.0,,,exact,partial_supply,True,supply_only,0.0193565896962044,0.5
2021,Bengkulu,Cabai Merah Keriting,14229.6,,,exact,partial_supply,True,supply_only,0.06417444268698091,0.5
2021,DI Yogyakarta,Cabai Merah Keriting,35840.200000000004,,,exact,partial_supply,True,supply_only,0.16163667640965793,0.5
2021,Gorontalo,Cabai Merah Keriting,238.9,,,exact,partial_supply,True,supply_only,0.0010774035791423027,0.5
2021,Jambi,Cabai Merah Keriting,43733.3,,,exact,partial_supply,True,supply_only,0.1972339831478541,0.5
2021,Jawa Barat,Cabai Merah Keriting,169174.1,,,exact,partial_supply,True,supply_only,0.7629628647133628,0.5
2021,Jawa Tengah,Cabai Merah Keriting,102368.1,,,exact,partial_supply,True,supply_only,0.461672665178081,0.5
2021,Jawa Timur,Cabai Merah Keriting,29744.2,,,exact,partial_supply,True,supply_only,0.1341441599236076,0.5
2021,Kalimantan Barat,Cabai Merah Keriting,233.20000000000002,,,exact,partial_supply,True,supply_only,0.0010516969938453068,0.5
2021,Kalimantan Selatan,Cabai Merah Keriting,1175.6000000000001,,,exact,partial_supply,True,supply_only,0.005301852429615291,0.5
2021,Kalimantan Tengah,Cabai Merah Keriting,420.40000000000003,,,exact,partial_supply,True,supply_only,0.0018959553741255922,0.5
2021,Kalimantan Timur,Cabai Merah Keriting,2760.4,,,exact,partial_supply,True,supply_only,0.01244918512762916,0.5
2021,Kalimantan Utara,Cabai Merah Keriting,237.10000000000002,,,exact,partial_supply,True,supply_only,0.0010692857101011462,0.5
2021,Kepulauan Bangka Belitung,Cabai Merah Keriting,4010.0,,,exact,partial_supply,True,supply_only,0.01808479021308987,0.5
2021,Kepulauan Riau,Cabai Merah Keriting,2170.0,,,exact,partial_supply,True,supply_only,0.009786524082129797,0.5
2021,Lampung,Cabai Merah Keriting,21531.9,,,exact,partial_supply,True,supply_only,0.09710728440877968,0.5
2021,Maluku,Cabai Merah Keriting,1240.4,,,exact,partial_supply,True,supply_only,0.005594095715096928,0.5
2021,Maluku Utara,Cabai Merah Keriting,2811.7000000000003,,,exact,partial_supply,True,supply_only,0.012680544395302123,0.5
2021,Nusa Tenggara Barat,Cabai Merah Keriting,5372.3,,,exact,partial_supply,True,supply_only,0.02422866409907188,0.5
2021,Nusa Tenggara Timur,Cabai Merah Keriting,1373.3000000000002,,,exact,partial_supply,True,supply_only,0.00619346504596899,0.5
2021,Papua,Cabai Merah Keriting,22.900000000000002,,,exact,partial_supply,True,supply_only,0.00010325929420351182,0.5
2021,Papua Barat,Cabai Merah Keriting,344.0,,,exact,partial_supply,True,supply_only,0.0015513969326009457,0.5
2021,Riau,Cabai Merah Keriting,12558.1,,,exact,partial_supply,True,supply_only,0.056636099296818,0.5
2021,Sulawesi Barat,Cabai Merah Keriting,844.2,,,exact,partial_supply,True,supply_only,0.0038072625405934602,0.5
2021,Sulawesi Selatan,Cabai Merah Keriting,1890.3000000000002,,,exact,partial_supply,True,supply_only,0.008525097431678966,0.5
2021,Sulawesi Tengah,Cabai Merah Keriting,3576.4,,,exact,partial_supply,True,supply_only,0.016129285759620148,0.5
2021,Sulawesi Tenggara,Cabai Merah Keriting,735.7,,,exact,partial_supply,True,supply_only,0.0033179354345015217,0.5
2021,Sulawesi Utara,Cabai Merah Keriting,8882.300000000001,,,exact,partial_supply,True,supply_only,0.04005850872932723,0.5
2021,Sumatera Barat,Cabai Merah Keriting,115726.40000000001,,,exact,partial_supply,True,supply_only,0.5219176262961266,0.5
2021,Sumatera Selatan,Cabai Merah Keriting,15821.400000000001,,,exact,partial_supply,True,supply_only,0.07135334487571039,0.5
2021,Sumatera Utara,Cabai Merah Keriting,202755.80000000002,,,exact,partial_supply,True,supply_only,0.9144138884797007,0.5
2022,Aceh,Cabai Merah Keriting,96641.70000000001,,,exact,partial_supply,True,supply_only,0.43584701780181484,0.5
2022,Banten,Cabai Merah Keriting,5310.8,,,exact,partial_supply,True,supply_only,0.02395130357349903,0.5
2022,Bengkulu,Cabai Merah Keriting,21520.0,,,exact,partial_supply,True,supply_only,0.09705361627456313,0.5
2022,DI Yogyakarta,Cabai Merah Keriting,33665.1,,,exact,partial_supply,True,supply_only,0.15182713365886918,0.5
2022,Gorontalo,Cabai Merah Keriting,44.6,,,exact,partial_supply,True,supply_only,0.00020112471542189963,0.5
2022,Jambi,Cabai Merah Keriting,93689.1,,,exact,partial_supply,True,supply_only,0.422531006617971,0.5
2022,Jawa Barat,Cabai Merah Keriting,195696.80000000002,,,exact,partial_supply,True,supply_only,0.8825783120566317,0.5
2022,Jawa Tengah,Cabai Merah Keriting,136438.1,,,exact,partial_supply,True,supply_only,0.615325886418195,0.5
2022,Jawa Timur,Cabai Merah Keriting,30731.7,,,exact,partial_supply,True,supply_only,0.138597713078131,0.5
2022,Kalimantan Barat,Cabai Merah Keriting,826.0,,,exact,partial_supply,True,supply_only,0.003725181864732877,0.5
2022,Kalimantan Selatan,Cabai Merah Keriting,2282.9,,,exact,partial_supply,True,supply_only,0.01029569486810012,0.5
2022,Kalimantan Tengah,Cabai Merah Keriting,352.8,,,exact,partial_supply,True,supply_only,0.0015910842923577112,0.5
2022,Kalimantan Timur,Cabai Merah Keriting,3649.8,,,exact,partial_supply,True,supply_only,0.01646031441940953,0.5
2022,Kalimantan Utara,Cabai Merah Keriting,811.4000000000001,,,exact,partial_supply,True,supply_only,0.0036593369269546073,0.5
2022,Kepulauan Bangka Belitung,Cabai Merah Keriting,5246.1,,,exact,partial_supply,True,supply_only,0.023659511280741903,0.5
2022,Kepulauan Riau,Cabai Merah Keriting,2508.7000000000003,,,exact,partial_supply,True,supply_only,0.011314036440040764,0.5
2022,Lampung,Cabai Merah Keriting,22720.2,,,exact,partial_supply,True,supply_only,0.10246643095411655,0.5
2022,Maluku,Cabai Merah Keriting,2347.1,,,exact,partial_supply,True,supply_only,0.010585232197234704,0.5
2022,Maluku Utara,Cabai Merah Keriting,3708.4,,,exact,partial_supply,True,supply_only,0.01672459615597163,0.5
2022,Nusa Tenggara Barat,Cabai Merah Keriting,6022.400000000001,,,exact,partial_supply,True,supply_only,0.027160567801102938,0.5
2022,Nusa Tenggara Timur,Cabai Merah Keriting,2167.9,,,exact,partial_supply,True,supply_only,0.009777053234915116,0.5
2022,Papua,Cabai Merah Keriting,44.0,,,exact,partial_supply,True,supply_only,0.00019841875907484742,0.5
2022,Papua Barat,Cabai Merah Keriting,497.40000000000003,,,exact,partial_supply,True,supply_only,0.0022432197719972906,0.5
2022,Riau,Cabai Merah Keriting,10789.2,,,exact,partial_supply,True,supply_only,0.04865848899298362,0.5
2022,Sulawesi Barat,Cabai Merah Keriting,1084.0,,,exact,partial_supply,True,supply_only,0.004888743093965322,0.5
2022,Sulawesi Selatan,Cabai Merah Keriting,3274.3,,,exact,partial_supply,True,supply_only,0.014766836738879366,0.5
2022,Sulawesi Tengah,Cabai Merah Keriting,4716.7,,,exact,partial_supply,True,supply_only,0.021271955797192845,0.5
2022,Sulawesi Tenggara,Cabai Merah Keriting,1065.9,,,exact,partial_supply,True,supply_only,0.004807113410829248,0.5
2022,Sulawesi Utara,Cabai Merah Keriting,7057.0,,,exact,partial_supply,True,supply_only,0.03182653852886994,0.5
2022,Sumatera Barat,Cabai Merah Keriting,123503.5,,,exact,partial_supply,True,supply_only,0.5569917814738926,0.5
2022,Sumatera Selatan,Cabai Merah Keriting,13629.2,,,exact,partial_supply,True,supply_only,0.06146668236903068,0.5
2022,Sumatera Utara,Cabai Merah Keriting,185339.2,,,exact,partial_supply,True,supply_only,0.8358662896229186,0.5
2023,Aceh,Cabai Merah Keriting,97643.40000000001,,,exact,partial_supply,True,supply_only,0.44036461192321846,0.5
2023,Banten,Cabai Merah Keriting,4047.4,,,exact,partial_supply,True,supply_only,0.01825346149205612,0.5
2023,Bengkulu,Cabai Merah Keriting,21618.4,,,exact,partial_supply,True,supply_only,0.0974973931154797,0.5
2023,DI Yogyakarta,Cabai Merah Keriting,44198.5,,,exact,partial_supply,True,supply_only,0.19933200130226855,0.5
2023,DKI Jakarta,Cabai Merah Keriting,0.2,,,exact,partial_supply,True,supply_only,8.839457400370509e-07,0.5
2023,Gorontalo,Cabai Merah Keriting,1246.9,,,exact,partial_supply,True,supply_only,0.0056234102421899934,0.5
2023,Jambi,Cabai Merah Keriting,156636.9,,,exact,partial_supply,True,supply_only,0.7064210048562581,0.5
2023,Jawa Barat,Cabai Merah Keriting,186297.5,,,exact,partial_supply,True,supply_only,0.8401881529018854,0.5
2023,Jawa Tengah,Cabai Merah Keriting,188310.6,,,exact,partial_supply,True,supply_only,0.8492670874389701,0.5
2023,Jawa Timur,Cabai Merah Keriting,29940.7,,,exact,partial_supply,True,supply_only,0.1350303606272672,0.5
2023,Kalimantan Barat,Cabai Merah Keriting,540.7,,,exact,partial_supply,True,supply_only,0.0024384996217095578,0.5
2023,Kalimantan Selatan,Cabai Merah Keriting,2287.3,,,exact,partial_supply,True,supply_only,0.010315538547978504,0.5
2023,Kalimantan Tengah,Cabai Merah Keriting,378.20000000000005,,,exact,partial_supply,True,supply_only,0.001705636444382921,0.5
2023,Kalimantan Timur,Cabai Merah Keriting,3647.3,,,exact,partial_supply,True,supply_only,0.016449039601296817,0.5
2023,Kalimantan Utara,Cabai Merah Keriting,1299.2,,,exact,partial_supply,True,supply_only,0.0058592794371080436,0.5
2023,Kepulauan Bangka Belitung,Cabai Merah Keriting,6313.900000000001,,,exact,partial_supply,True,supply_only,0.028475211593045797,0.5
2023,Kepulauan Riau,Cabai Merah Keriting,2885.3,,,exact,partial_supply,True,supply_only,0.013012475040540527,0.5
2023,Lampung,Cabai Merah Keriting,21878.300000000003,,,exact,partial_supply,True,supply_only,0.09866952320647782,0.5
2023,Maluku,Cabai Merah Keriting,1474.0,,,exact,partial_supply,True,supply_only,0.00664761471954925,0.5
2023,Maluku Utara,Cabai Merah Keriting,5420.3,,,exact,partial_supply,True,supply_only,0.024445140606836058,0.5
2023,Nusa Tenggara Barat,Cabai Merah Keriting,5116.5,,,exact,partial_supply,True,supply_only,0.023075024709778628,0.5
2023,Nusa Tenggara Timur,Cabai Merah Keriting,1889.1000000000001,,,exact,partial_supply,True,supply_only,0.008519685518984861,0.5
2023,Papua,Cabai Merah Keriting,106.60000000000001,,,exact,partial_supply,True,supply_only,0.0004807402046172933,0.5
2023,Papua Barat,Cabai Merah Keriting,136.1,,,exact,partial_supply,True,supply_only,0.0006137830583473596,0.5
2023,Papua Barat Daya,Cabai Merah Keriting,695.1,,,exact,partial_supply,True,supply_only,0.0031348323883509895,0.5
2023,Papua Selatan,Cabai Merah Keriting,9.600000000000001,,,exact,partial_supply,True,supply_only,4.3277261843854805e-05,0.5
2023,Papua Tengah,Cabai Merah Keriting,301.0,,,exact,partial_supply,True,supply_only,0.001357470061062205,0.5
2023,Riau,Cabai Merah Keriting,8639.7,,,exact,partial_supply,True,supply_only,0.038964400379669126,0.5
2023,Sulawesi Barat,Cabai Merah Keriting,1166.1000000000001,,,exact,partial_supply,True,supply_only,0.0052590081207869645,0.5
2023,Sulawesi Selatan,Cabai Merah Keriting,4163.1,,,exact,partial_supply,True,supply_only,0.01877526007431269,0.5
2023,Sulawesi Tengah,Cabai Merah Keriting,6517.1,,,exact,partial_supply,True,supply_only,0.029391628809247474,0.5
2023,Sulawesi Tenggara,Cabai Merah Keriting,1685.3000000000002,,,exact,partial_supply,True,supply_only,0.007600562346436132,0.5
2023,Sulawesi Utara,Cabai Merah Keriting,8011.5,,,exact,partial_supply,True,supply_only,0.036131264084305476,0.5
2023,Sumatera Barat,Cabai Merah Keriting,127449.90000000001,,,exact,partial_supply,True,supply_only,0.574789758353904,0.5
2023,Sumatera Selatan,Cabai Merah Keriting,12258.6,,,exact,partial_supply,True,supply_only,0.055285376086914445,0.5
2023,Sumatera Utara,Cabai Merah Keriting,205247.5,,,exact,partial_supply,True,supply_only,0.925651274196284,0.5
2024,Aceh,Cabai Merah Keriting,65996.90500000001,,,exact,partial_supply,True,supply_only,0.2976412219112092,0.5
2024,Bali,Cabai Merah Keriting,1.7000000000000002,,,exact,partial_supply,True,supply_only,7.648836607667544e-06,0.5
2024,Banten,Cabai Merah Keriting,3096.517,,,exact,partial_supply,True,supply_only,0.013965048343466064,0.5
2024,Bengkulu,Cabai Merah Keriting,16923.309,,,exact,partial_supply,True,supply_only,0.07632287429641696,0.5
2024,DI Yogyakarta,Cabai Merah Keriting,45398.074,,,exact,partial_supply,True,supply_only,0.20474199276736652,0.5
2024,DKI Jakarta,Cabai Merah Keriting,12.06,,,exact,partial_supply,True,supply_only,5.437168286676881e-05,0.5
2024,Gorontalo,Cabai Merah Keriting,577.047,,,exact,partial_supply,True,supply_only,0.0026024219472867345,0.5
2024,Jambi,Cabai Merah Keriting,170341.468,,,exact,partial_supply,True,supply_only,0.7682276094616055,0.5
2024,Jawa Barat,Cabai Merah Keriting,180094.46600000001,,,exact,partial_supply,True,supply_only,0.8122129208630845,0.5
2024,Jawa Tengah,Cabai Merah Keriting,161036.095,,,exact,partial_supply,True,supply_only,0.7262610542432086,0.5
2024,Jawa Timur,Cabai Merah Keriting,37135.090000000004,,,exact,partial_supply,True,supply_only,0.16747653610004862,0.5
2024,Kalimantan Barat,Cabai Merah Keriting,669.6210000000001,,,exact,partial_supply,True,supply_only,0.0030199239520734182,0.5
2024,Kalimantan Selatan,Cabai Merah Keriting,2890.0200000000004,,,exact,partial_supply,True,supply_only,0.013033761897137338,0.5
2024,Kalimantan Tengah,Cabai Merah Keriting,229.71,,,exact,partial_supply,True,supply_only,0.0010359573477599533,0.5
2024,Kalimantan Timur,Cabai Merah Keriting,3779.0290000000005,,,exact,partial_supply,True,supply_only,0.01704312780736488,0.5
2024,Kalimantan Utara,Cabai Merah Keriting,2634.1270000000004,,,exact,partial_supply,True,supply_only,0.011879703084610291,0.5
2024,Kepulauan Bangka Belitung,Cabai Merah Keriting,7774.534,,,exact,partial_supply,True,supply_only,0.03506256466474619,0.5
2024,Kepulauan Riau,Cabai Merah Keriting,4058.768,,,exact,partial_supply,True,supply_only,0.01830473034497827,0.5
2024,Lampung,Cabai Merah Keriting,21232.205,,,exact,partial_supply,True,supply_only,0.09575568176306333,0.5
2024,Maluku,Cabai Merah Keriting,1705.9099999999999,,,exact,partial_supply,True,supply_only,0.007693511946957374,0.5
2024,Maluku Utara,Cabai Merah Keriting,5550.292,,,exact,partial_supply,True,supply_only,0.025031395069279407,0.5
2024,Nusa Tenggara Barat,Cabai Merah Keriting,5703.372,,,exact,partial_supply,True,supply_only,0.025721774731957324,0.5
2024,Nusa Tenggara Timur,Cabai Merah Keriting,1412.6350000000002,,,exact,partial_supply,True,supply_only,0.0063708630341544874,0.5
2024,Papua,Cabai Merah Keriting,50.61000000000001,,,exact,partial_supply,True,supply_only,0.00022822937816487248,0.5
2024,Papua Barat,Cabai Merah Keriting,30.673000000000002,,,exact,partial_supply,True,supply_only,0.00013831495867957304,0.5
2024,Papua Barat Daya,Cabai Merah Keriting,348.49600000000004,,,exact,partial_supply,True,supply_only,0.0015716735654948569,0.5
2024,Papua Selatan,Cabai Merah Keriting,0.48,,,exact,partial_supply,True,supply_only,2.1467253686614093e-06,0.5
2024,Papua Tengah,Cabai Merah Keriting,593.4,,,exact,partial_supply,True,supply_only,0.002676172787525642,0.5
2024,Riau,Cabai Merah Keriting,7907.1,,,exact,partial_supply,True,supply_only,0.035660427679918394,0.5
2024,Sulawesi Barat,Cabai Merah Keriting,808.712,,,exact,partial_supply,True,supply_only,0.003647214242519813,0.5
2024,Sulawesi Selatan,Cabai Merah Keriting,7028.707000000001,,,exact,partial_supply,True,supply_only,0.0316989391573247,0.5
2024,Sulawesi Tengah,Cabai Merah Keriting,6911.509,,,exact,partial_supply,True,supply_only,0.031170384704054987,0.5
2024,Sulawesi Tenggara,Cabai Merah Keriting,1709.218,,,exact,partial_supply,True,supply_only,0.0077084307862841225,0.5
2024,Sulawesi Utara,Cabai Merah Keriting,4861.356,,,exact,partial_supply,True,supply_only,0.02192434383275815,0.5
2024,Sumatera Barat,Cabai Merah Keriting,114169.55500000001,,,exact,partial_supply,True,supply_only,0.5148963686142491,0.5
2024,Sumatera Selatan,Cabai Merah Keriting,10984.674,,,exact,partial_supply,True,supply_only,0.049540062511289756,0.5
2024,Sumatera Utara,Cabai Merah Keriting,191663.62,,,exact,partial_supply,True,supply_only,0.8643889636902916,0.5
2025,Aceh,Cabai Merah Keriting,184095.024,,,exact,partial_supply,True,supply_only,0.8302551463828353,0.5
2025,Bali,Cabai Merah Keriting,0.137,,,exact,partial_supply,True,supply_only,5.998203235965703e-07,0.5
2025,Banten,Cabai Merah Keriting,7521.563000000001,,,exact,partial_supply,True,supply_only,0.03392168385962929,0.5
2025,Bengkulu,Cabai Merah Keriting,15893.857000000002,,,exact,partial_supply,True,supply_only,0.07168012067410767,0.5
2025,DI Yogyakarta,Cabai Merah Keriting,45171.772,,,exact,partial_supply,True,supply_only,0.20372138721194882,0.5
2025,DKI Jakarta,Cabai Merah Keriting,0.066,,,exact,partial_supply,True,supply_only,2.7961548919539367e-07,0.5
2025,Gorontalo,Cabai Merah Keriting,469.42,,,exact,partial_supply,True,supply_only,0.0021170320076797566,0.5
2025,Jambi,Cabai Merah Keriting,213975.32700000002,,,exact,partial_supply,True,supply_only,0.96501313897399,0.5
2025,Jawa Barat,Cabai Merah Keriting,221733.071,,,exact,partial_supply,True,supply_only,1.0,0.5
2025,Jawa Tengah,Cabai Merah Keriting,167398.271,,,exact,partial_supply,True,supply_only,0.7549540051236472,0.5
2025,Jawa Timur,Cabai Merah Keriting,35664.668,,,exact,partial_supply,True,supply_only,0.1608450398604733,0.5
2025,Kalimantan Barat,Cabai Merah Keriting,945.8200000000002,,,exact,partial_supply,True,supply_only,0.004265561347239201,0.5
2025,Kalimantan Selatan,Cabai Merah Keriting,3883.425,,,exact,partial_supply,True,supply_only,0.017513946172042983,0.5
2025,Kalimantan Tengah,Cabai Merah Keriting,322.116,,,exact,partial_supply,True,supply_only,0.0014527016847694619,0.5
2025,Kalimantan Timur,Cabai Merah Keriting,3321.352,,,exact,partial_supply,True,supply_only,0.0149790378356152,0.5
2025,Kalimantan Utara,Cabai Merah Keriting,3379.5280000000002,,,exact,partial_supply,True,supply_only,0.01524140736302538,0.5
2025,Kepulauan Bangka Belitung,Cabai Merah Keriting,4916.416000000001,,,exact,partial_supply,True,supply_only,0.022172660426872645,0.5
2025,Kepulauan Riau,Cabai Merah Keriting,3157.494,,,exact,partial_supply,True,supply_only,0.014240050177089736,0.5
2025,Lampung,Cabai Merah Keriting,19442.353,,,exact,partial_supply,True,supply_only,0.08768357946358987,0.5
2025,Maluku,Cabai Merah Keriting,1850.496,,,exact,partial_supply,True,supply_only,0.008345584287615523,0.5
2025,Maluku Utara,Cabai Merah Keriting,7024.972000000001,,,exact,partial_supply,True,supply_only,0.0316820945790643,0.5
2025,Nusa Tenggara Barat,Cabai Merah Keriting,4260.787,,,exact,partial_supply,True,supply_only,0.019215821337103502,0.5
2025,Nusa Tenggara Timur,Cabai Merah Keriting,1725.5650000000003,,,exact,partial_supply,True,supply_only,0.007782154566959561,0.5
2025,Papua,Cabai Merah Keriting,53.5,,,exact,partial_supply,True,supply_only,0.00024126306790317386,0.5
2025,Papua Barat,Cabai Merah Keriting,32.694,,,exact,partial_supply,True,supply_only,0.00014742952164189388,0.5
2025,Papua Barat Daya,Cabai Merah Keriting,396.72,,,exact,partial_supply,True,supply_only,0.0017891602969619322,0.5
2025,Papua Pegunungan,Cabai Merah Keriting,8.07,,,exact,partial_supply,True,supply_only,3.63770731588717e-05,0.5
2025,Papua Selatan,Cabai Merah Keriting,0.004,,,exact,partial_supply,True,supply_only,0.0,0.5
2025,Papua Tengah,Cabai Merah Keriting,66.3,,,exact,partial_supply,True,supply_only,0.00029899013664028736,0.5
2025,Riau,Cabai Merah Keriting,6787.94,,,exact,partial_supply,True,supply_only,0.03061309750430683,0.5
2025,Sulawesi Barat,Cabai Merah Keriting,713.5920000000001,,,exact,partial_supply,True,supply_only,0.0032182299629671387,0.5
2025,Sulawesi Selatan,Cabai Merah Keriting,9462.59,,,exact,partial_supply,True,supply_only,0.04267557441037876,0.5
2025,Sulawesi Tengah,Cabai Merah Keriting,4038.6300000000006,,,exact,partial_supply,True,supply_only,0.01821390943011671,0.5
2025,Sulawesi Tenggara,Cabai Merah Keriting,1616.7430000000002,,,exact,partial_supply,True,supply_only,0.007291375264294703,0.5
2025,Sulawesi Utara,Cabai Merah Keriting,5875.196,,,exact,partial_supply,True,supply_only,0.02649668847091715,0.5
2025,Sumatera Barat,Cabai Merah Keriting,121757.291,,,exact,partial_supply,True,supply_only,0.5491165059291765,0.5
2025,Sumatera Selatan,Cabai Merah Keriting,19049.656,,,exact,partial_supply,True,supply_only,0.08591254456422595,0.5
2025,Sumatera Utara,Cabai Merah Keriting,211900.30800000002,,,exact,partial_supply,True,supply_only,0.9556549542518168,0.5
2020,Aceh,Cabai Merah Besar,73443.7,,,exact,partial_supply,True,supply_only,0.27603493573833743,0.5
2020,Bali,Cabai Merah Besar,8049.1,,,exact,partial_supply,True,supply_only,0.030252083380877825,0.5
2020,Banten,Cabai Merah Besar,6946.900000000001,,,exact,partial_supply,True,supply_only,0.026109511060405002,0.5
2020,Bengkulu,Cabai Merah Besar,39637.700000000004,,,exact,partial_supply,True,supply_only,0.14897650726264866,0.5
2020,DI Yogyakarta,Cabai Merah Besar,44521.0,,,exact,partial_supply,True,supply_only,0.16733018482803144,0.5
2020,Gorontalo,Cabai Merah Besar,334.1,,,exact,partial_supply,True,supply_only,0.0012555805207364497,0.5
2020,Jambi,Cabai Merah Besar,47133.100000000006,,,exact,partial_supply,True,supply_only,0.17714765276334907,0.5
2020,Jawa Barat,Cabai Merah Besar,266066.60000000003,,,exact,partial_supply,True,supply_only,1.0,0.5
2020,Jawa Tengah,Cabai Merah Besar,166259.5,,,exact,partial_supply,True,supply_only,0.6248792144377943,0.5
2020,Jawa Timur,Cabai Merah Besar,99109.90000000001,,,exact,partial_supply,True,supply_only,0.3725002684290647,0.5
2020,Kalimantan Barat,Cabai Merah Besar,2021.6000000000001,,,exact,partial_supply,True,supply_only,0.007597978262342227,0.5
2020,Kalimantan Selatan,Cabai Merah Besar,12654.6,,,exact,partial_supply,True,supply_only,0.047561661335820286,0.5
2020,Kalimantan Tengah,Cabai Merah Besar,1379.9,,,exact,partial_supply,True,supply_only,0.005186175814467604,0.5
2020,Kalimantan Timur,Cabai Merah Besar,4290.1,,,exact,partial_supply,True,supply_only,0.016124040056020868,0.5
2020,Kalimantan Utara,Cabai Merah Besar,1778.1000000000001,,,exact,partial_supply,True,supply_only,0.00668279375859052,0.5
2020,Kepulauan Bangka Belitung,Cabai Merah Besar,6954.6,,,exact,partial_supply,True,supply_only,0.02613845118639633,0.5
2020,Kepulauan Riau,Cabai Merah Besar,4181.5,,,exact,partial_supply,True,supply_only,0.015715871525805523,0.5
2020,Lampung,Cabai Merah Besar,37986.6,,,exact,partial_supply,True,supply_only,0.14277091738936548,0.5
2020,Maluku,Cabai Merah Besar,2035.1000000000001,,,exact,partial_supply,True,supply_only,0.0076487174442750735,0.5
